year,month,dong,num,code,name,count,cost,Name
2022,3,봉산동,72,H,운수 및 창고업(49-52),42.86,39.89,운수
2022,3,봉산동,73,I,숙박 및 음식점업(55-56),2973.2,2664.44,숙박
2022,3,봉산동,77,M,전문  과학 및 기술 서비스업(70-73),120,21.14,전문
2022,3,봉산동,79,O,공공 행정  국방 및 사회보장 행정(84),100,85.09,공공
2022,3,봉산동,80,P,교육 서비스업(85),577.78,545.66,교육
2022,3,봉산동,81,Q,보건업 및 사회복지 서비스업(86-87),40600,24380.61,보건업
2022,3,봉산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1783.33,1487.61,예술
2022,3,봉산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5044.44,2263.71,협회
2022,3,관평동,67,C,제조업(10-34),424.32,615.59,제조업
2022,3,관평동,71,G,도매 및 소매업(45-47),2480.26,1588.12,도매
2022,3,관평동,72,H,운수 및 창고업(49-52),51.72,335.45,운수
2022,3,관평동,73,I,숙박 및 음식점업(55-56),1807.81,1512.52,숙박
2022,3,관평동,74,J,정보통신업(58-63),200,342,정보통신업
2022,3,관평동,77,M,전문  과학 및 기술 서비스업(70-73),4966.67,8312.69,전문
2022,3,관평동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1440,451.7,사업시설
2022,3,관평동,79,O,공공 행정  국방 및 사회보장 행정(84),1971.43,2286,공공
2022,3,관평동,80,P,교육 서비스업(85),760.51,485.7,교육
2022,3,관평동,81,Q,보건업 및 사회복지 서비스업(86-87),2589.73,824.97,보건업
2022,3,관평동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2870.27,377.13,예술
2022,3,관평동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1553.48,725.04,협회
2022,3,송강동,67,C,제조업(10-34),107.92,102.22,제조업
2022,3,송강동,71,G,도매 및 소매업(45-47),6820.88,5798.5,도매
2022,3,송강동,73,I,숙박 및 음식점업(55-56),4646.65,4381.63,숙박
2022,3,송강동,74,J,정보통신업(58-63),150,70.07,정보통신업
2022,3,송강동,77,M,전문  과학 및 기술 서비스업(70-73),292.31,149.6,전문
2022,3,송강동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),85.71,61.49,사업시설
2022,3,송강동,79,O,공공 행정  국방 및 사회보장 행정(84),150,134.42,공공
2022,3,송강동,80,P,교육 서비스업(85),7740,4279.13,교육
2022,3,송강동,81,Q,보건업 및 사회복지 서비스업(86-87),21314.29,16809.8,보건업
2022,3,송강동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),5550,409.25,예술
2022,3,송강동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5725.93,2969.19,협회
2022,4,원내동,67,C,제조업(10-34),338.46,448.47,제조업
2022,4,원내동,71,G,도매 및 소매업(45-47),22712.77,28954.96,도매
2022,4,원내동,73,I,숙박 및 음식점업(55-56),11164.1,11696.74,숙박
2022,4,원내동,77,M,전문  과학 및 기술 서비스업(70-73),150,135.8,전문
2022,4,원내동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),162.5,262.85,사업시설
2022,4,원내동,79,O,공공 행정  국방 및 사회보장 행정(84),90.91,141.82,공공
2022,4,원내동,80,P,교육 서비스업(85),412,248.7,교육
2022,4,원내동,81,Q,보건업 및 사회복지 서비스업(86-87),41000,86567.09,보건업
2022,4,원내동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3490,1549.7,예술
2022,4,원내동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),413.92,456.63,협회
2022,4,교촌동,67,C,제조업(10-34),41.67,82.24,제조업
2022,4,교촌동,71,G,도매 및 소매업(45-47),5615.69,5595.27,도매
2022,4,교촌동,73,I,숙박 및 음식점업(55-56),3808,3441.75,숙박
2022,4,교촌동,80,P,교육 서비스업(85),134.09,98.1,교육
2022,4,교촌동,81,Q,보건업 및 사회복지 서비스업(86-87),268.97,107.04,보건업
2022,4,교촌동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1300,114.64,예술
2022,4,교촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),4200,1872.24,협회
2022,4,대정동,71,G,도매 및 소매업(45-47),6143.57,7090.64,도매
2022,4,대정동,73,I,숙박 및 음식점업(55-56),3710.59,3625.33,숙박
2022,4,대정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),75,32.5,사업시설
2022,4,대정동,80,P,교육 서비스업(85),114.75,99.37,교육
2022,4,대정동,81,Q,보건업 및 사회복지 서비스업(86-87),429.27,281.95,보건업
2022,4,대정동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),60,142.35,예술
2022,4,대정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),8225,20774.15,협회
2022,4,용계동,71,G,도매 및 소매업(45-47),333.01,296.35,도매
2022,4,용계동,73,I,숙박 및 음식점업(55-56),124.55,173.58,숙박
2022,4,학하동,71,G,도매 및 소매업(45-47),1734.62,2171.32,도매
2022,4,학하동,73,I,숙박 및 음식점업(55-56),2909.09,4218.54,숙박
2022,4,학하동,81,Q,보건업 및 사회복지 서비스업(86-87),155.56,19.9,보건업
2022,4,학하동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),160,268.17,협회
2022,4,계산동,67,C,제조업(10-34),166.67,110.39,제조업
2022,4,계산동,71,G,도매 및 소매업(45-47),4005.15,3990.39,도매
2022,4,계산동,73,I,숙박 및 음식점업(55-56),2716.96,2089.33,숙박
2022,4,계산동,74,J,정보통신업(58-63),27.45,94.21,정보통신업
2022,4,계산동,77,M,전문  과학 및 기술 서비스업(70-73),114.29,37.62,전문
2022,4,계산동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),72,12.13,사업시설
2022,4,계산동,80,P,교육 서비스업(85),962.96,872.46,교육
2022,4,계산동,81,Q,보건업 및 사회복지 서비스업(86-87),14442.86,22892.79,보건업
2022,4,계산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),233.33,58.98,예술
2022,4,계산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2905.26,2289.88,협회
2022,4,성북동,71,G,도매 및 소매업(45-47),150,348.03,도매
2022,4,성북동,73,I,숙박 및 음식점업(55-56),100,165.18,숙박
2022,4,봉명동,67,C,제조업(10-34),526.09,313.17,제조업
2022,4,봉명동,71,G,도매 및 소매업(45-47),2684.2,1957.94,도매
2022,4,봉명동,72,H,운수 및 창고업(49-52),1366.67,2268.63,운수
2022,4,봉명동,73,I,숙박 및 음식점업(55-56),1885.42,1575.94,숙박
2022,4,봉명동,74,J,정보통신업(58-63),2640,1426.6,정보통신업
2022,4,봉명동,77,M,전문  과학 및 기술 서비스업(70-73),1611.11,439.48,전문
2022,4,봉명동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),500,278.87,사업시설
2022,4,봉명동,79,O,공공 행정  국방 및 사회보장 행정(84),725,722.13,공공
2022,4,봉명동,80,P,교육 서비스업(85),709.47,383.39,교육
2022,4,봉명동,81,Q,보건업 및 사회복지 서비스업(86-87),2517.11,823.31,보건업
2022,4,봉명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2942.5,389.59,예술
2022,4,봉명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1737.98,791.09,협회
2022,4,구암동,67,C,제조업(10-34),300,192.95,제조업
2022,4,구암동,71,G,도매 및 소매업(45-47),7157.55,6752.65,도매
2022,4,구암동,72,H,운수 및 창고업(49-52),42.86,132,운수
2022,4,구암동,73,I,숙박 및 음식점업(55-56),3608.94,3715.03,숙박
2022,4,구암동,74,J,정보통신업(58-63),33.85,11.26,정보통신업
2022,4,구암동,77,M,전문  과학 및 기술 서비스업(70-73),50,32.86,전문
2022,4,구암동,79,O,공공 행정  국방 및 사회보장 행정(84),100,50.56,공공
2022,4,구암동,80,P,교육 서비스업(85),111.11,79.56,교육
2022,4,구암동,81,Q,보건업 및 사회복지 서비스업(86-87),320.58,188.28,보건업
2022,4,구암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1023.81,158.25,예술
2022,4,구암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),299.12,163.27,협회
2022,4,덕명동,67,C,제조업(10-34),533.33,307.26,제조업
2022,4,덕명동,71,G,도매 및 소매업(45-47),5172.41,3329.44,도매
2022,4,덕명동,73,I,숙박 및 음식점업(55-56),3286.93,2650.95,숙박
2022,4,덕명동,74,J,정보통신업(58-63),185.86,40.3,정보통신업
2022,4,덕명동,77,M,전문  과학 및 기술 서비스업(70-73),166.67,5.46,전문
2022,4,덕명동,80,P,교육 서비스업(85),1328.57,497.54,교육
2022,4,덕명동,81,Q,보건업 및 사회복지 서비스업(86-87),9137.5,17762.96,보건업
2022,4,덕명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),4295,199.79,예술
2022,4,덕명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5441.67,1031.96,협회
2022,4,원신흥동,67,C,제조업(10-34),681.82,524.83,제조업
2022,4,원신흥동,71,G,도매 및 소매업(45-47),3600.45,2867.8,도매
2022,4,원신흥동,72,H,운수 및 창고업(49-52),400,3645.68,운수
2022,4,원신흥동,73,I,숙박 및 음식점업(55-56),2285.88,1932.04,숙박
2022,4,원신흥동,74,J,정보통신업(58-63),25.58,33.56,정보통신업
2022,4,원신흥동,77,M,전문  과학 및 기술 서비스업(70-73),144.83,195.98,전문
2022,4,원신흥동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),38.89,69.64,사업시설
2022,4,원신흥동,79,O,공공 행정  국방 및 사회보장 행정(84),1033.33,3558.33,공공
2022,4,원신흥동,80,P,교육 서비스업(85),1450,650.08,교육
2022,4,원신흥동,81,Q,보건업 및 사회복지 서비스업(86-87),3151.67,1235.27,보건업
2022,4,원신흥동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2800,920.61,예술
2022,4,원신흥동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2817.86,1822.28,협회
2022,4,상대동,67,C,제조업(10-34),565.52,463.14,제조업
2022,4,상대동,71,G,도매 및 소매업(45-47),2231.58,1694.7,도매
2022,4,상대동,72,H,운수 및 창고업(49-52),1766.67,2500,운수
2022,4,상대동,73,I,숙박 및 음식점업(55-56),1816.63,1443.05,숙박
2022,4,상대동,74,J,정보통신업(58-63),2854.55,3073.79,정보통신업
2022,4,상대동,77,M,전문  과학 및 기술 서비스업(70-73),265,198.16,전문
2022,4,상대동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),100.87,118.41,사업시설
2022,4,상대동,79,O,공공 행정  국방 및 사회보장 행정(84),866.67,6265.79,공공
2022,4,상대동,80,P,교육 서비스업(85),1192.13,694.69,교육
2022,4,상대동,81,Q,보건업 및 사회복지 서비스업(86-87),2089.39,569.09,보건업
2022,4,상대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2528.57,269.34,예술
2022,4,상대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1665.58,897.6,협회
2022,4,복용동,71,G,도매 및 소매업(45-47),222.71,196.67,도매
2022,4,복용동,73,I,숙박 및 음식점업(55-56),177.86,188.7,숙박
2022,4,복용동,81,Q,보건업 및 사회복지 서비스업(86-87),75,12.09,보건업
2022,4,복용동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),500,57.02,예술
2022,4,복용동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),50,18.72,협회
2022,4,장대동,67,C,제조업(10-34),113.33,59.02,제조업
2022,4,장대동,71,G,도매 및 소매업(45-47),4664.37,3262.58,도매
2022,4,장대동,73,I,숙박 및 음식점업(55-56),2954.02,2280.05,숙박
2022,4,장대동,74,J,정보통신업(58-63),224.63,77.95,정보통신업
2022,4,장대동,77,M,전문  과학 및 기술 서비스업(70-73),253.33,112.82,전문
2022,4,장대동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),245.71,165.74,사업시설
2022,4,장대동,79,O,공공 행정  국방 및 사회보장 행정(84),133.33,10.94,공공
2022,4,장대동,80,P,교육 서비스업(85),1266.67,597.9,교육
2022,4,장대동,81,Q,보건업 및 사회복지 서비스업(86-87),9476.47,1850.99,보건업
2022,4,장대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),680.3,63.52,예술
2022,4,장대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3430.43,2261.85,협회
2022,4,갑동,71,G,도매 및 소매업(45-47),241.67,260.97,도매
2022,4,갑동,73,I,숙박 및 음식점업(55-56),130.77,191.79,숙박
2022,4,갑동,81,Q,보건업 및 사회복지 서비스업(86-87),50,59.34,보건업
2022,4,갑동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),133.33,17.75,협회
2022,4,노은동,67,C,제조업(10-34),460,290.78,제조업
2022,4,노은동,71,G,도매 및 소매업(45-47),1518.34,1034.66,도매
2022,4,노은동,72,H,운수 및 창고업(49-52),100,144.74,운수
2022,4,노은동,73,I,숙박 및 음식점업(55-56),1286.43,1168.51,숙박
2022,4,노은동,74,J,정보통신업(58-63),721.43,271.66,정보통신업
2022,4,노은동,77,M,전문  과학 및 기술 서비스업(70-73),1866.67,3376.23,전문
2022,4,노은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),2520,503.95,사업시설
2022,4,노은동,79,O,공공 행정  국방 및 사회보장 행정(84),675,1368.42,공공
2022,4,노은동,80,P,교육 서비스업(85),478.37,273.27,교육
2022,4,노은동,81,Q,보건업 및 사회복지 서비스업(86-87),1393.49,591.26,보건업
2022,4,노은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2207.69,471.38,예술
2022,4,노은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1191.34,720.37,협회
2022,4,지족동,67,C,제조업(10-34),681.2,618.55,제조업
2022,4,지족동,71,G,도매 및 소매업(45-47),1886.82,1075.96,도매
2022,4,지족동,72,H,운수 및 창고업(49-52),62.5,36.63,운수
2022,4,지족동,73,I,숙박 및 음식점업(55-56),1537.13,1301.88,숙박
2022,4,지족동,74,J,정보통신업(58-63),5766.67,6225.43,정보통신업
2022,4,지족동,76,L,부동산업(68),1633.33,2611.36,부동산업
2022,4,지족동,77,M,전문  과학 및 기술 서비스업(70-73),3700,588.36,전문
2022,4,지족동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1094.23,846.21,사업시설
2022,4,지족동,79,O,공공 행정  국방 및 사회보장 행정(84),858.33,1272.81,공공
2022,4,지족동,80,P,교육 서비스업(85),566.71,332.17,교육
2022,4,지족동,81,Q,보건업 및 사회복지 서비스업(86-87),2124.13,551.98,보건업
2022,4,지족동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2622.22,367.58,예술
2022,4,지족동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1503.61,611.73,협회
2022,4,죽동,67,C,제조업(10-34),237.5,134.95,제조업
2022,4,죽동,71,G,도매 및 소매업(45-47),2289.15,1455.83,도매
2022,4,죽동,72,H,운수 및 창고업(49-52),21.43,34.26,운수
2022,4,죽동,73,I,숙박 및 음식점업(55-56),1745.58,1338.87,숙박
2022,4,죽동,74,J,정보통신업(58-63),4200,1600.8,정보통신업
2022,4,죽동,77,M,전문  과학 및 기술 서비스업(70-73),1425,2643.95,전문
2022,4,죽동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),18.82,14.29,사업시설
2022,4,죽동,79,O,공공 행정  국방 및 사회보장 행정(84),300,163.33,공공
2022,4,죽동,80,P,교육 서비스업(85),965.79,561.72,교육
2022,4,죽동,81,Q,보건업 및 사회복지 서비스업(86-87),2040.5,388.38,보건업
2022,4,죽동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3092.31,164.64,예술
2022,4,죽동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1682.02,765.32,협회
2022,4,궁동,67,C,제조업(10-34),178.57,177.89,제조업
2022,4,궁동,71,G,도매 및 소매업(45-47),12676.34,9996.55,도매
2022,4,궁동,73,I,숙박 및 음식점업(55-56),6914.08,6206.44,숙박
2022,4,궁동,74,J,정보통신업(58-63),143066.67,42167.52,정보통신업
2022,4,궁동,77,M,전문  과학 및 기술 서비스업(70-73),6160,3591.4,전문
2022,4,궁동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),5600,4414.29,사업시설
2022,4,궁동,79,O,공공 행정  국방 및 사회보장 행정(84),75,256.25,공공
2022,4,궁동,80,P,교육 서비스업(85),725.93,174.42,교육
2022,4,궁동,81,Q,보건업 및 사회복지 서비스업(86-87),27900,67257.68,보건업
2022,4,궁동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1853.94,156.81,예술
2022,4,궁동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),8762.5,8114,협회
2022,4,어은동,67,C,제조업(10-34),328.57,317.72,제조업
2022,4,어은동,71,G,도매 및 소매업(45-47),4100,2989.59,도매
2022,4,어은동,72,H,운수 및 창고업(49-52),37.5,65.79,운수
2022,4,어은동,73,I,숙박 및 음식점업(55-56),3298.49,2888.96,숙박
2022,4,어은동,74,J,정보통신업(58-63),987.5,779.11,정보통신업
2022,4,어은동,77,M,전문  과학 및 기술 서비스업(70-73),164.71,61.65,전문
2022,4,어은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),42.5,22.96,사업시설
2022,4,어은동,79,O,공공 행정  국방 및 사회보장 행정(84),226.32,219.13,공공
2022,4,어은동,80,P,교육 서비스업(85),1418.18,417.38,교육
2022,4,어은동,81,Q,보건업 및 사회복지 서비스업(86-87),4038.3,1324.66,보건업
2022,4,어은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1041.38,63.42,예술
2022,4,어은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),5191.3,3969.84,협회
2022,4,구성동,67,C,제조업(10-34),27.27,20.8,제조업
2022,4,구성동,71,G,도매 및 소매업(45-47),12595.77,8384.82,도매
2022,4,구성동,73,I,숙박 및 음식점업(55-56),7511.03,5008.91,숙박
2022,4,구성동,74,J,정보통신업(58-63),34.75,16.36,정보통신업
2022,4,구성동,77,M,전문  과학 및 기술 서비스업(70-73),800,133.91,전문
2022,4,구성동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),300,660.66,사업시설
2022,4,구성동,80,P,교육 서비스업(85),60,1379.31,교육
2022,4,구성동,81,Q,보건업 및 사회복지 서비스업(86-87),282.35,235.05,보건업
2022,4,구성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3064.52,92.57,예술
2022,4,구성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),352.66,206.48,협회
2022,4,신성동,67,C,제조업(10-34),410,295.63,제조업
2022,4,신성동,71,G,도매 및 소매업(45-47),2968.54,2129.54,도매
2022,4,신성동,72,H,운수 및 창고업(49-52),116.67,278.35,운수
2022,4,신성동,73,I,숙박 및 음식점업(55-56),2509.68,2141.23,숙박
2022,4,신성동,74,J,정보통신업(58-63),1.82,1.18,정보통신업
2022,4,신성동,77,M,전문  과학 및 기술 서비스업(70-73),61.11,32.96,전문
2022,4,신성동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),250,133.45,사업시설
2022,4,신성동,79,O,공공 행정  국방 및 사회보장 행정(84),83.87,126.53,공공
2022,4,신성동,80,P,교육 서비스업(85),562.32,319.53,교육
2022,4,신성동,81,Q,보건업 및 사회복지 서비스업(86-87),2506.58,613.3,보건업
2022,4,신성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),6600,1977.59,예술
2022,4,신성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1964.91,1140.49,협회
2022,4,가정동,71,G,도매 및 소매업(45-47),4491.67,11049.53,도매
2022,4,가정동,73,I,숙박 및 음식점업(55-56),3142.86,2480.26,숙박
2022,4,가정동,81,Q,보건업 및 사회복지 서비스업(86-87),680,122.26,보건업
2022,4,가정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),169.23,97.46,협회
2022,4,도룡동,67,C,제조업(10-34),100,102.9,제조업
2022,4,도룡동,71,G,도매 및 소매업(45-47),2637.91,2673.41,도매
2022,4,도룡동,73,I,숙박 및 음식점업(55-56),2405.39,1890.04,숙박
2022,4,도룡동,74,J,정보통신업(58-63),22.22,2.57,정보통신업
2022,4,도룡동,79,O,공공 행정  국방 및 사회보장 행정(84),112.5,125.5,공공
2022,4,도룡동,80,P,교육 서비스업(85),834.78,382.53,교육
2022,4,도룡동,81,Q,보건업 및 사회복지 서비스업(86-87),2900,2579.12,보건업
2022,4,도룡동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),3466.67,5929.51,예술
2022,4,도룡동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),4654.55,5100.4,협회
2022,4,장동,71,G,도매 및 소매업(45-47),27800,79100.84,도매
2022,4,장동,73,I,숙박 및 음식점업(55-56),3609.76,2948.07,숙박
2022,4,장동,81,Q,보건업 및 사회복지 서비스업(86-87),138.46,167.45,보건업
2022,4,장동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),60,68.5,예술
2022,4,장동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),150,230.07,협회
2022,4,화암동,71,G,도매 및 소매업(45-47),80.26,58.2,도매
2022,4,화암동,73,I,숙박 및 음식점업(55-56),6800,5511.31,숙박
2022,4,덕진동,71,G,도매 및 소매업(45-47),148.53,158.07,도매
2022,4,덕진동,73,I,숙박 및 음식점업(55-56),6266.67,1966.78,숙박
2022,4,덕진동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),50,25.03,협회
2022,4,하기동,67,C,제조업(10-34),473.33,475.19,제조업
2022,4,하기동,71,G,도매 및 소매업(45-47),1935.12,1210.09,도매
2022,4,하기동,73,I,숙박 및 음식점업(55-56),1725.73,1406.28,숙박
2022,4,하기동,74,J,정보통신업(58-63),3.85,3.8,정보통신업
2022,4,하기동,77,M,전문  과학 및 기술 서비스업(70-73),30.95,25.53,전문
2022,4,하기동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),57.14,59.8,사업시설
2022,4,하기동,79,O,공공 행정  국방 및 사회보장 행정(84),87.5,44.42,공공
2022,4,하기동,80,P,교육 서비스업(85),620.91,336.76,교육
2022,4,하기동,81,Q,보건업 및 사회복지 서비스업(86-87),2303.41,690.34,보건업
2022,4,하기동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2123.08,397.03,예술
2022,4,하기동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1503.33,524.39,협회
2022,4,추목동,67,C,제조업(10-34),75,210.66,제조업
2022,4,추목동,71,G,도매 및 소매업(45-47),7701.49,10791.71,도매
2022,4,추목동,73,I,숙박 및 음식점업(55-56),12256.25,3577.42,숙박
2022,4,추목동,74,J,정보통신업(58-63),150,127.17,정보통신업
2022,4,추목동,79,O,공공 행정  국방 및 사회보장 행정(84),223.08,267.4,공공
2022,4,추목동,80,P,교육 서비스업(85),142.31,133.11,교육
2022,4,추목동,81,Q,보건업 및 사회복지 서비스업(86-87),267.14,156.06,보건업
2022,4,추목동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),437.14,527.75,예술
2022,4,추목동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),315.38,156.07,협회
2022,4,자운동,71,G,도매 및 소매업(45-47),550,787.93,도매
2022,4,자운동,73,I,숙박 및 음식점업(55-56),343.75,155.85,숙박
2022,4,신봉동,71,G,도매 및 소매업(45-47),7950,13543.68,도매
2022,4,신봉동,73,I,숙박 및 음식점업(55-56),9572.73,10504.12,숙박
2022,4,신봉동,77,M,전문  과학 및 기술 서비스업(70-73),100,83,전문
2022,4,신봉동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),250,294.38,사업시설
2022,4,신봉동,80,P,교육 서비스업(85),56.25,37.96,교육
2022,4,신봉동,81,Q,보건업 및 사회복지 서비스업(86-87),217.14,118.07,보건업
2022,4,신봉동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),168.67,143.7,예술
2022,4,신봉동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),563.16,307.77,협회
2022,4,수남동,71,G,도매 및 소매업(45-47),1490.91,3229.3,도매
2022,4,수남동,73,I,숙박 및 음식점업(55-56),320.24,278.2,숙박
2022,4,수남동,81,Q,보건업 및 사회복지 서비스업(86-87),71.43,9.59,보건업
2022,4,수남동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),25,29.02,협회
2022,4,안산동,71,G,도매 및 소매업(45-47),120,35.68,도매
2022,4,안산동,73,I,숙박 및 음식점업(55-56),133.33,67.93,숙박
2022,4,외삼동,71,G,도매 및 소매업(45-47),123.73,127.74,도매
2022,4,외삼동,73,I,숙박 및 음식점업(55-56),184.21,185.95,숙박
2022,4,외삼동,81,Q,보건업 및 사회복지 서비스업(86-87),400,1758.09,보건업
2022,4,반석동,67,C,제조업(10-34),542.86,527.34,제조업
2022,4,반석동,71,G,도매 및 소매업(45-47),3144.57,1637.13,도매
2022,4,반석동,73,I,숙박 및 음식점업(55-56),2550.85,2273.26,숙박
2022,4,반석동,77,M,전문  과학 및 기술 서비스업(70-73),164.29,113.51,전문
2022,4,반석동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),82.19,47.16,사업시설
2022,4,반석동,79,O,공공 행정  국방 및 사회보장 행정(84),157.89,213.75,공공
2022,4,반석동,80,P,교육 서비스업(85),801.92,541.49,교육
2022,4,반석동,81,Q,보건업 및 사회복지 서비스업(86-87),3556.34,1535.7,보건업
2022,4,반석동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2715.38,296.74,예술
2022,4,반석동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2106.06,895.69,협회
2022,4,문지동,67,C,제조업(10-34),33.33,51.99,제조업
2022,4,문지동,71,G,도매 및 소매업(45-47),2513.05,1633.68,도매
2022,4,문지동,73,I,숙박 및 음식점업(55-56),1989.14,1545.39,숙박
2022,4,문지동,74,J,정보통신업(58-63),37.93,38.26,정보통신업
2022,4,문지동,77,M,전문  과학 및 기술 서비스업(70-73),100,531.7,전문
2022,4,문지동,79,O,공공 행정  국방 및 사회보장 행정(84),47.83,147.55,공공
2022,4,문지동,80,P,교육 서비스업(85),4833.33,1913.29,교육
2022,4,문지동,81,Q,보건업 및 사회복지 서비스업(86-87),4269.23,6038.08,보건업
2022,4,문지동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),261.11,135.61,예술
2022,4,문지동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),3192.86,2967.41,협회
2022,4,전민동,67,C,제조업(10-34),995.24,1055.1,제조업
2022,4,전민동,71,G,도매 및 소매업(45-47),2909.15,2149.22,도매
2022,4,전민동,72,H,운수 및 창고업(49-52),12.5,6.13,운수
2022,4,전민동,73,I,숙박 및 음식점업(55-56),2234.48,1910.36,숙박
2022,4,전민동,74,J,정보통신업(58-63),19166.67,22161.88,정보통신업
2022,4,전민동,77,M,전문  과학 및 기술 서비스업(70-73),145,100.28,전문
2022,4,전민동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),120.47,52.67,사업시설
2022,4,전민동,79,O,공공 행정  국방 및 사회보장 행정(84),1342.86,2041.68,공공
2022,4,전민동,80,P,교육 서비스업(85),817.86,588.72,교육
2022,4,전민동,81,Q,보건업 및 사회복지 서비스업(86-87),3088.89,1851.37,보건업
2022,4,전민동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),6680,1376.51,예술
2022,4,전민동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2149.31,1053.61,협회
