year,month,dong,num,code,name,cost,Name
2022,4,지족동,79,O,공공 행정  국방 및 사회보장 행정(84),5178000,공공
2022,4,지족동,80,P,교육 서비스업(85),1350516100,교육
2022,4,지족동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),698913400,협회
2022,4,지족동,70,F,건설업(41-42),60528000,건설업
2022,4,지족동,71,G,도매 및 소매업(45-47),5409879500,도매
2022,4,지족동,72,H,운수 및 창고업(49-52),453100,운수
2022,4,지족동,77,M,전문  과학 및 기술 서비스업(70-73),68515400,전문
2022,4,지족동,81,Q,보건업 및 사회복지 서비스업(86-87),1109014000,보건업
2022,4,지족동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),317974600,예술
2022,4,추목동,67,C,제조업(10-34),15954400,제조업
2022,4,추목동,71,G,도매 및 소매업(45-47),1117763200,도매
2022,4,추목동,73,I,숙박 및 음식점업(55-56),2194970300,숙박
2022,4,추목동,79,O,공공 행정  국방 및 사회보장 행정(84),1366274900,공공
2022,4,추목동,80,P,교육 서비스업(85),69852000,교육
2022,4,추목동,81,Q,보건업 및 사회복지 서비스업(86-87),49433400,보건업
2022,4,추목동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),665225600,예술
2022,4,추목동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),277405200,협회
2022,4,탑립동,73,I,숙박 및 음식점업(55-56),331706300,숙박
2022,4,탑립동,80,P,교육 서비스업(85),22581500,교육
2022,4,탑립동,67,C,제조업(10-34),462726900,제조업
2022,4,탑립동,71,G,도매 및 소매업(45-47),4582048900,도매
2022,4,탑립동,72,H,운수 및 창고업(49-52),337000,운수
2022,4,탑립동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),743429900,예술
2022,4,탑립동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),101112100,협회
2022,4,하기동,76,L,부동산업(68),1525400,부동산업
2022,4,하기동,79,O,공공 행정  국방 및 사회보장 행정(84),4141500,공공
2022,4,하기동,81,Q,보건업 및 사회복지 서비스업(86-87),49596100,보건업
2022,4,하기동,67,C,제조업(10-34),1561300,제조업
2022,4,하기동,71,G,도매 및 소매업(45-47),2632031800,도매
2022,4,하기동,73,I,숙박 및 음식점업(55-56),271005900,숙박
2022,4,하기동,80,P,교육 서비스업(85),103751000,교육
2022,4,하기동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),48581700,협회
2022,4,학하동,67,C,제조업(10-34),386200,제조업
2022,4,학하동,77,M,전문  과학 및 기술 서비스업(70-73),4948500,전문
2022,4,학하동,80,P,교육 서비스업(85),14243800,교육
2022,4,학하동,81,Q,보건업 및 사회복지 서비스업(86-87),16193000,보건업
2022,4,학하동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),23428900,예술
2022,4,학하동,71,G,도매 및 소매업(45-47),633367400,도매
2022,4,학하동,73,I,숙박 및 음식점업(55-56),131406500,숙박
2022,4,학하동,79,O,공공 행정  국방 및 사회보장 행정(84),2749300,공공
2022,4,학하동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),94460300,협회
2022,4,화암동,71,G,도매 및 소매업(45-47),821113500,도매
2022,4,화암동,73,I,숙박 및 음식점업(55-56),79878700,숙박
2022,4,화암동,80,P,교육 서비스업(85),38543000,교육
2022,4,화암동,81,Q,보건업 및 사회복지 서비스업(86-87),92225000,보건업
2022,4,화암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),8955000,예술
2022,4,화암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),82914000,협회
2022,5,가정동,67,C,제조업(10-34),125234700,제조업
2022,5,가정동,71,G,도매 및 소매업(45-47),573972600,도매
2022,5,가정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1959600,사업시설
2022,5,가정동,80,P,교육 서비스업(85),87755000,교육
2022,5,가정동,73,I,숙박 및 음식점업(55-56),274149300,숙박
2022,5,가정동,81,Q,보건업 및 사회복지 서비스업(86-87),6185800,보건업
2022,5,가정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),7174100,협회
2022,5,갑동,71,G,도매 및 소매업(45-47),2980222000,도매
2022,5,갑동,73,I,숙박 및 음식점업(55-56),587778900,숙박
2022,5,갑동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),49312300,협회
2022,5,계산동,67,C,제조업(10-34),8376800,제조업
2022,5,계산동,71,G,도매 및 소매업(45-47),675047600,도매
2022,5,계산동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),38005200,사업시설
2022,5,계산동,80,P,교육 서비스업(85),139118000,교육
2022,5,계산동,81,Q,보건업 및 사회복지 서비스업(86-87),62320700,보건업
2022,5,계산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),118031300,예술
2022,5,계산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),145902300,협회
2022,5,계산동,73,I,숙박 및 음식점업(55-56),2008640800,숙박
2022,5,계산동,76,L,부동산업(68),20278700,부동산업
2022,5,관평동,67,C,제조업(10-34),354753700,제조업
2022,5,관평동,71,G,도매 및 소매업(45-47),33284323000,도매
2022,5,관평동,72,H,운수 및 창고업(49-52),26069200,운수
2022,5,관평동,73,I,숙박 및 음식점업(55-56),5870264300,숙박
2022,5,관평동,74,J,정보통신업(58-63),163941700,정보통신업
2022,5,관평동,77,M,전문  과학 및 기술 서비스업(70-73),37293500,전문
2022,5,관평동,79,O,공공 행정  국방 및 사회보장 행정(84),21572800,공공
2022,5,관평동,80,P,교육 서비스업(85),860176000,교육
2022,5,관평동,70,F,건설업(41-42),560600,건설업
2022,5,관평동,76,L,부동산업(68),8823400,부동산업
2022,5,관평동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),21316800,사업시설
2022,5,관평동,81,Q,보건업 및 사회복지 서비스업(86-87),1216390100,보건업
2022,5,관평동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),376408000,예술
2022,5,관평동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1116807400,협회
2022,5,교촌동,67,C,제조업(10-34),2861800,제조업
2022,5,교촌동,70,F,건설업(41-42),15466800,건설업
2022,5,교촌동,72,H,운수 및 창고업(49-52),286800,운수
2022,5,교촌동,81,Q,보건업 및 사회복지 서비스업(86-87),13457300,보건업
2022,5,교촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),57975400,협회
2022,5,교촌동,71,G,도매 및 소매업(45-47),512038200,도매
2022,5,교촌동,73,I,숙박 및 음식점업(55-56),119927000,숙박
2022,5,교촌동,80,P,교육 서비스업(85),74381100,교육
2022,5,교촌동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),2231400,예술
2022,5,구성동,71,G,도매 및 소매업(45-47),236165400,도매
2022,5,구성동,80,P,교육 서비스업(85),25189800,교육
2022,5,구성동,72,H,운수 및 창고업(49-52),19732100,운수
2022,5,구성동,73,I,숙박 및 음식점업(55-56),415074000,숙박
2022,5,구성동,81,Q,보건업 및 사회복지 서비스업(86-87),7569800,보건업
2022,5,구성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),10139500,협회
2022,5,구암동,72,H,운수 및 창고업(49-52),15772400,운수
2022,5,구암동,73,I,숙박 및 음식점업(55-56),2118296500,숙박
2022,5,구암동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),33868400,사업시설
2022,5,구암동,79,O,공공 행정  국방 및 사회보장 행정(84),19719700,공공
2022,5,구암동,67,C,제조업(10-34),52979800,제조업
2022,5,구암동,70,F,건설업(41-42),37705300,건설업
2022,5,구암동,71,G,도매 및 소매업(45-47),5041792800,도매
2022,5,구암동,77,M,전문  과학 및 기술 서비스업(70-73),573700,전문
2022,5,구암동,80,P,교육 서비스업(85),142690400,교육
2022,5,구암동,81,Q,보건업 및 사회복지 서비스업(86-87),371900900,보건업
2022,5,구암동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),117260300,예술
2022,5,구암동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),781583200,협회
2022,5,궁동,67,C,제조업(10-34),62108500,제조업
2022,5,궁동,73,I,숙박 및 음식점업(55-56),3589953700,숙박
2022,5,궁동,77,M,전문  과학 및 기술 서비스업(70-73),21481700,전문
2022,5,궁동,81,Q,보건업 및 사회복지 서비스업(86-87),42452400,보건업
2022,5,궁동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),392373800,협회
2022,5,궁동,71,G,도매 및 소매업(45-47),2151323800,도매
2022,5,궁동,72,H,운수 및 창고업(49-52),3070400,운수
2022,5,궁동,76,L,부동산업(68),69596300,부동산업
2022,5,궁동,80,P,교육 서비스업(85),118859200,교육
2022,5,궁동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),313879100,예술
2022,5,노은동,72,H,운수 및 창고업(49-52),378100,운수
2022,5,노은동,77,M,전문  과학 및 기술 서비스업(70-73),21397000,전문
2022,5,노은동,79,O,공공 행정  국방 및 사회보장 행정(84),7764000,공공
2022,5,노은동,80,P,교육 서비스업(85),136880200,교육
2022,5,노은동,81,Q,보건업 및 사회복지 서비스업(86-87),2470079900,보건업
2022,5,노은동,67,C,제조업(10-34),54179600,제조업
2022,5,노은동,71,G,도매 및 소매업(45-47),7915358200,도매
2022,5,노은동,73,I,숙박 및 음식점업(55-56),1370456800,숙박
2022,5,노은동,76,L,부동산업(68),840900,부동산업
2022,5,노은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),114712800,예술
2022,5,노은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),647735500,협회
2022,5,대정동,67,C,제조업(10-34),10957000,제조업
2022,5,대정동,71,G,도매 및 소매업(45-47),27434477800,도매
2022,5,대정동,72,H,운수 및 창고업(49-52),7495400,운수
2022,5,대정동,73,I,숙박 및 음식점업(55-56),542047100,숙박
2022,5,대정동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),14696200,사업시설
2022,5,대정동,80,P,교육 서비스업(85),179730900,교육
2022,5,대정동,81,Q,보건업 및 사회복지 서비스업(86-87),1123954800,보건업
2022,5,대정동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),65172800,예술
2022,5,대정동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),371101900,협회
2022,5,대정동,76,L,부동산업(68),2379400,부동산업
2022,5,대정동,77,M,전문  과학 및 기술 서비스업(70-73),3135600,전문
2022,5,덕명동,67,C,제조업(10-34),7577800,제조업
2022,5,덕명동,71,G,도매 및 소매업(45-47),861314300,도매
2022,5,덕명동,73,I,숙박 및 음식점업(55-56),1907575300,숙박
2022,5,덕명동,76,L,부동산업(68),4879200,부동산업
2022,5,덕명동,81,Q,보건업 및 사회복지 서비스업(86-87),5657800,보건업
2022,5,덕명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),56766600,협회
2022,5,덕명동,77,M,전문  과학 및 기술 서비스업(70-73),9644700,전문
2022,5,덕명동,80,P,교육 서비스업(85),27372900,교육
2022,5,덕명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),1098102100,예술
2022,5,덕진동,67,C,제조업(10-34),531300,제조업
2022,5,덕진동,80,P,교육 서비스업(85),19289400,교육
2022,5,덕진동,71,G,도매 및 소매업(45-47),188081100,도매
2022,5,덕진동,73,I,숙박 및 음식점업(55-56),31157900,숙박
2022,5,덕진동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2346800,협회
2022,5,도룡동,67,C,제조업(10-34),20915300,제조업
2022,5,도룡동,71,G,도매 및 소매업(45-47),24671431900,도매
2022,5,도룡동,72,H,운수 및 창고업(49-52),19087400,운수
2022,5,도룡동,73,I,숙박 및 음식점업(55-56),3177773800,숙박
2022,5,도룡동,77,M,전문  과학 및 기술 서비스업(70-73),77742500,전문
2022,5,도룡동,74,J,정보통신업(58-63),199419000,정보통신업
2022,5,도룡동,76,L,부동산업(68),5368300,부동산업
2022,5,도룡동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),47653200,사업시설
2022,5,도룡동,80,P,교육 서비스업(85),194928500,교육
2022,5,도룡동,81,Q,보건업 및 사회복지 서비스업(86-87),270234000,보건업
2022,5,도룡동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),285820700,예술
2022,5,도룡동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),313076300,협회
2022,5,둔곡동,71,G,도매 및 소매업(45-47),393550300,도매
2022,5,둔곡동,73,I,숙박 및 음식점업(55-56),34047600,숙박
2022,5,문지동,73,I,숙박 및 음식점업(55-56),622914900,숙박
2022,5,문지동,81,Q,보건업 및 사회복지 서비스업(86-87),56297900,보건업
2022,5,문지동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),61616700,협회
2022,5,문지동,71,G,도매 및 소매업(45-47),657359600,도매
2022,5,문지동,72,H,운수 및 창고업(49-52),10299900,운수
2022,5,문지동,76,L,부동산업(68),5723600,부동산업
2022,5,문지동,77,M,전문  과학 및 기술 서비스업(70-73),12660400,전문
2022,5,문지동,80,P,교육 서비스업(85),64320700,교육
2022,5,문지동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),9733400,예술
2022,5,반석동,70,F,건설업(41-42),44103100,건설업
2022,5,반석동,71,G,도매 및 소매업(45-47),4717784000,도매
2022,5,반석동,73,I,숙박 및 음식점업(55-56),3099486500,숙박
2022,5,반석동,76,L,부동산업(68),23697300,부동산업
2022,5,반석동,80,P,교육 서비스업(85),740783600,교육
2022,5,반석동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),411079800,협회
2022,5,반석동,67,C,제조업(10-34),508853100,제조업
2022,5,반석동,72,H,운수 및 창고업(49-52),635600,운수
2022,5,반석동,77,M,전문  과학 및 기술 서비스업(70-73),17759100,전문
2022,5,반석동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),12222900,사업시설
2022,5,반석동,79,O,공공 행정  국방 및 사회보장 행정(84),36338300,공공
2022,5,반석동,81,Q,보건업 및 사회복지 서비스업(86-87),617871700,보건업
2022,5,반석동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),195518300,예술
2022,5,방동,71,G,도매 및 소매업(45-47),802834300,도매
2022,5,방동,73,I,숙박 및 음식점업(55-56),255646000,숙박
2022,5,방현동,71,G,도매 및 소매업(45-47),775700,도매
2022,5,복용동,67,C,제조업(10-34),178617300,제조업
2022,5,복용동,77,M,전문  과학 및 기술 서비스업(70-73),9204700,전문
2022,5,복용동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),373022600,협회
2022,5,복용동,68,D,전기  가스  증기 및 공기 조절 공급업(35),11438600,전기
2022,5,복용동,71,G,도매 및 소매업(45-47),1303477500,도매
2022,5,복용동,72,H,운수 및 창고업(49-52),3415900,운수
2022,5,복용동,73,I,숙박 및 음식점업(55-56),308202400,숙박
2022,5,봉명동,71,G,도매 및 소매업(45-47),13592906600,도매
2022,5,봉명동,74,J,정보통신업(58-63),169159600,정보통신업
2022,5,봉명동,76,L,부동산업(68),18091600,부동산업
2022,5,봉명동,79,O,공공 행정  국방 및 사회보장 행정(84),800317500,공공
2022,5,봉명동,80,P,교육 서비스업(85),469982200,교육
2022,5,봉명동,81,Q,보건업 및 사회복지 서비스업(86-87),5395899600,보건업
2022,5,봉명동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1822811900,협회
2022,5,봉명동,67,C,제조업(10-34),10560600,제조업
2022,5,봉명동,72,H,운수 및 창고업(49-52),51045600,운수
2022,5,봉명동,73,I,숙박 및 음식점업(55-56),15032512000,숙박
2022,5,봉명동,77,M,전문  과학 및 기술 서비스업(70-73),793674600,전문
2022,5,봉명동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),62107200,사업시설
2022,5,봉명동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),882125100,예술
2022,5,봉산동,67,C,제조업(10-34),14612500,제조업
2022,5,봉산동,77,M,전문  과학 및 기술 서비스업(70-73),1114700,전문
2022,5,봉산동,80,P,교육 서비스업(85),129538200,교육
2022,5,봉산동,81,Q,보건업 및 사회복지 서비스업(86-87),80216400,보건업
2022,5,봉산동,71,G,도매 및 소매업(45-47),1640599800,도매
2022,5,봉산동,73,I,숙박 및 음식점업(55-56),581876300,숙박
2022,5,봉산동,79,O,공공 행정  국방 및 사회보장 행정(84),5318800,공공
2022,5,봉산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),63839600,예술
2022,5,봉산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),335758000,협회
2022,5,상대동,73,I,숙박 및 음식점업(55-56),1822050800,숙박
2022,5,상대동,76,L,부동산업(68),3714100,부동산업
2022,5,상대동,77,M,전문  과학 및 기술 서비스업(70-73),89471600,전문
2022,5,상대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),72608200,예술
2022,5,상대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),1422727100,협회
2022,5,상대동,67,C,제조업(10-34),31082500,제조업
2022,5,상대동,71,G,도매 및 소매업(45-47),2345508900,도매
2022,5,상대동,72,H,운수 및 창고업(49-52),17438100,운수
2022,5,상대동,79,O,공공 행정  국방 및 사회보장 행정(84),2331200,공공
2022,5,상대동,80,P,교육 서비스업(85),319284200,교육
2022,5,상대동,81,Q,보건업 및 사회복지 서비스업(86-87),416142600,보건업
2022,5,성북동,71,G,도매 및 소매업(45-47),7282900,도매
2022,5,성북동,73,I,숙박 및 음식점업(55-56),308862800,숙박
2022,5,송강동,71,G,도매 및 소매업(45-47),3063963700,도매
2022,5,송강동,72,H,운수 및 창고업(49-52),1313200,운수
2022,5,송강동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),140622400,협회
2022,5,송강동,67,C,제조업(10-34),54831200,제조업
2022,5,송강동,73,I,숙박 및 음식점업(55-56),1233389800,숙박
2022,5,송강동,76,L,부동산업(68),3520200,부동산업
2022,5,송강동,77,M,전문  과학 및 기술 서비스업(70-73),16706000,전문
2022,5,송강동,80,P,교육 서비스업(85),179526700,교육
2022,5,송강동,81,Q,보건업 및 사회복지 서비스업(86-87),302074600,보건업
2022,5,송강동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),147799500,예술
2022,5,신동,73,I,숙박 및 음식점업(55-56),58916600,숙박
2022,5,신동,71,G,도매 및 소매업(45-47),26988200,도매
2022,5,신봉동,73,I,숙박 및 음식점업(55-56),204832500,숙박
2022,5,신봉동,71,G,도매 및 소매업(45-47),34463200,도매
2022,5,신봉동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),79035200,예술
2022,5,신봉동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),2170800,협회
2022,5,신성동,72,H,운수 및 창고업(49-52),136900,운수
2022,5,신성동,80,P,교육 서비스업(85),644115400,교육
2022,5,신성동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),171835700,예술
2022,5,신성동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),350873500,협회
2022,5,신성동,67,C,제조업(10-34),41325700,제조업
2022,5,신성동,71,G,도매 및 소매업(45-47),3449158600,도매
2022,5,신성동,73,I,숙박 및 음식점업(55-56),3281579100,숙박
2022,5,신성동,76,L,부동산업(68),9569800,부동산업
2022,5,신성동,77,M,전문  과학 및 기술 서비스업(70-73),84568400,전문
2022,5,신성동,81,Q,보건업 및 사회복지 서비스업(86-87),185232200,보건업
2022,5,안산동,71,G,도매 및 소매업(45-47),58457000,도매
2022,5,안산동,73,I,숙박 및 음식점업(55-56),37837900,숙박
2022,5,안산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),35788800,협회
2022,5,어은동,71,G,도매 및 소매업(45-47),1100964000,도매
2022,5,어은동,72,H,운수 및 창고업(49-52),58758500,운수
2022,5,어은동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),4202100,사업시설
2022,5,어은동,80,P,교육 서비스업(85),159797900,교육
2022,5,어은동,81,Q,보건업 및 사회복지 서비스업(86-87),54076300,보건업
2022,5,어은동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),48676700,예술
2022,5,어은동,67,C,제조업(10-34),7737900,제조업
2022,5,어은동,73,I,숙박 및 음식점업(55-56),1155834800,숙박
2022,5,어은동,76,L,부동산업(68),10108900,부동산업
2022,5,어은동,77,M,전문  과학 및 기술 서비스업(70-73),112408700,전문
2022,5,어은동,79,O,공공 행정  국방 및 사회보장 행정(84),4996700,공공
2022,5,어은동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),57196900,협회
2022,5,용계동,73,I,숙박 및 음식점업(55-56),75516600,숙박
2022,5,용계동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),2599100,사업시설
2022,5,용산동,67,C,제조업(10-34),219392400,제조업
2022,5,용산동,72,H,운수 및 창고업(49-52),5440000,운수
2022,5,용산동,80,P,교육 서비스업(85),13235300,교육
2022,5,용산동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),38274400,협회
2022,5,용산동,71,G,도매 및 소매업(45-47),539155100,도매
2022,5,용산동,73,I,숙박 및 음식점업(55-56),170669200,숙박
2022,5,용산동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1890500,사업시설
2022,5,용산동,81,Q,보건업 및 사회복지 서비스업(86-87),29007900,보건업
2022,5,용산동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),53912600,예술
2022,5,원내동,67,C,제조업(10-34),2878700,제조업
2022,5,원내동,70,F,건설업(41-42),1302151200,건설업
2022,5,원내동,73,I,숙박 및 음식점업(55-56),977441400,숙박
2022,5,원내동,77,M,전문  과학 및 기술 서비스업(70-73),10436100,전문
2022,5,원내동,79,O,공공 행정  국방 및 사회보장 행정(84),6335700,공공
2022,5,원내동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),421886500,협회
2022,5,원내동,71,G,도매 및 소매업(45-47),2577288000,도매
2022,5,원내동,72,H,운수 및 창고업(49-52),1452700,운수
2022,5,원내동,76,L,부동산업(68),16913300,부동산업
2022,5,원내동,80,P,교육 서비스업(85),252044300,교육
2022,5,원내동,81,Q,보건업 및 사회복지 서비스업(86-87),246556300,보건업
2022,5,원내동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),285071200,예술
2022,5,원신흥동,71,G,도매 및 소매업(45-47),2082473100,도매
2022,5,원신흥동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1531900,사업시설
2022,5,원신흥동,79,O,공공 행정  국방 및 사회보장 행정(84),6493800,공공
2022,5,원신흥동,80,P,교육 서비스업(85),460857300,교육
2022,5,원신흥동,81,Q,보건업 및 사회복지 서비스업(86-87),567750000,보건업
2022,5,원신흥동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),116100700,예술
2022,5,원신흥동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),605446900,협회
2022,5,원신흥동,67,C,제조업(10-34),18975600,제조업
2022,5,원신흥동,72,H,운수 및 창고업(49-52),609500,운수
2022,5,원신흥동,73,I,숙박 및 음식점업(55-56),1719380200,숙박
2022,5,원신흥동,77,M,전문  과학 및 기술 서비스업(70-73),173175000,전문
2022,5,원촌동,71,G,도매 및 소매업(45-47),1240697700,도매
2022,5,원촌동,73,I,숙박 및 음식점업(55-56),451814100,숙박
2022,5,원촌동,80,P,교육 서비스업(85),24567200,교육
2022,5,원촌동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),127392400,협회
2022,5,자운동,71,G,도매 및 소매업(45-47),1090303400,도매
2022,5,자운동,72,H,운수 및 창고업(49-52),1789400,운수
2022,5,자운동,73,I,숙박 및 음식점업(55-56),1555672800,숙박
2022,5,자운동,79,O,공공 행정  국방 및 사회보장 행정(84),6716800,공공
2022,5,자운동,81,Q,보건업 및 사회복지 서비스업(86-87),11073700,보건업
2022,5,자운동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),164943900,예술
2022,5,자운동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),181702700,협회
2022,5,장대동,67,C,제조업(10-34),36587700,제조업
2022,5,장대동,70,F,건설업(41-42),15296900,건설업
2022,5,장대동,71,G,도매 및 소매업(45-47),7098147000,도매
2022,5,장대동,72,H,운수 및 창고업(49-52),8927600,운수
2022,5,장대동,73,I,숙박 및 음식점업(55-56),2030224400,숙박
2022,5,장대동,77,M,전문  과학 및 기술 서비스업(70-73),100475200,전문
2022,5,장대동,80,P,교육 서비스업(85),104427000,교육
2022,5,장대동,81,Q,보건업 및 사회복지 서비스업(86-87),381458200,보건업
2022,5,장대동,76,L,부동산업(68),9165600,부동산업
2022,5,장대동,79,O,공공 행정  국방 및 사회보장 행정(84),4059600,공공
2022,5,장대동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),113294000,예술
2022,5,장대동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),778985400,협회
2022,5,장동,71,G,도매 및 소매업(45-47),151000300,도매
2022,5,장동,73,I,숙박 및 음식점업(55-56),178407400,숙박
2022,5,장동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),10208600,협회
2022,5,장동,80,P,교육 서비스업(85),46543700,교육
2022,5,전민동,67,C,제조업(10-34),63711900,제조업
2022,5,전민동,70,F,건설업(41-42),11538500,건설업
2022,5,전민동,71,G,도매 및 소매업(45-47),2860628200,도매
2022,5,전민동,72,H,운수 및 창고업(49-52),1177400,운수
2022,5,전민동,73,I,숙박 및 음식점업(55-56),1612730600,숙박
2022,5,전민동,77,M,전문  과학 및 기술 서비스업(70-73),17247700,전문
2022,5,전민동,80,P,교육 서비스업(85),232926300,교육
2022,5,전민동,81,Q,보건업 및 사회복지 서비스업(86-87),351291100,보건업
2022,5,전민동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),324655300,협회
2022,5,전민동,76,L,부동산업(68),7024100,부동산업
2022,5,전민동,79,O,공공 행정  국방 및 사회보장 행정(84),5743200,공공
2022,5,전민동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),844476100,예술
2022,5,죽동,73,I,숙박 및 음식점업(55-56),483245000,숙박
2022,5,죽동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),29182500,협회
2022,5,죽동,71,G,도매 및 소매업(45-47),619611600,도매
2022,5,죽동,80,P,교육 서비스업(85),44503300,교육
2022,5,죽동,81,Q,보건업 및 사회복지 서비스업(86-87),62666900,보건업
2022,5,지족동,67,C,제조업(10-34),123070100,제조업
2022,5,지족동,71,G,도매 및 소매업(45-47),5527886200,도매
2022,5,지족동,72,H,운수 및 창고업(49-52),739900,운수
2022,5,지족동,77,M,전문  과학 및 기술 서비스업(70-73),69569800,전문
2022,5,지족동,78,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),24241100,사업시설
2022,5,지족동,81,Q,보건업 및 사회복지 서비스업(86-87),1124310900,보건업
2022,5,지족동,82,R,예술  스포츠 및 여가관련 서비스업(90-91),348779700,예술
2022,5,지족동,83,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),863638800,협회
2022,5,지족동,70,F,건설업(41-42),20078200,건설업
2022,5,지족동,73,I,숙박 및 음식점업(55-56),4008303900,숙박
2022,5,지족동,74,J,정보통신업(58-63),65642100,정보통신업
2022,5,지족동,76,L,부동산업(68),44412200,부동산업
2022,5,지족동,79,O,공공 행정  국방 및 사회보장 행정(84),4922400,공공
2022,5,지족동,80,P,교육 서비스업(85),1299943900,교육
2022,5,추목동,71,G,도매 및 소매업(45-47),1259782900,도매
2022,5,추목동,73,I,숙박 및 음식점업(55-56),1812215900,숙박
2022,5,추목동,79,O,공공 행정  국방 및 사회보장 행정(84),1384966000,공공
2022,5,추목동,80,P,교육 서비스업(85),88146700,교육
2022,5,추목동,67,C,제조업(10-34),6196200,제조업
